post_id,post_created,post_text,user_id,followers,friends,favourites,statuses,retweets,URLs,Mentions,Hashtags,label
277512242931576832,Sat Dec 08 20:37:29 +0000 2012,only if there is sexy time,454311273,399,615,194,3289,0,False,True,[],1
552611699602505729,Tue Jan 06 23:44:30 +0000 2015,if a girl says she is experimented with girls that does not always mean she is bisexual she may just be an evil scientist,2285922931,43,59,4301,12309,228,False,True,[],1
653620092027146240,Mon Oct 12 17:15:48 +0000 2015,likely because of has been discovered,3346224328,189,169,698,3694,0,True,False,['#addiction'],1
814074740461535232,Wed Dec 28 11:45:17 +0000 2016,a ok who is this,490044008,1849,561,8229,86352,0,True,False,[],0
678049875569737728,Sat Dec 19 03:11:02 +0000 2015,oh god that is terrifying,20118423,288,988,280,6694,0,False,True,[],1
644497494173446147,Thu Sep 17 13:05:51 +0000 2015,successful entrepreneurs do these things every morning via squareup,39248633,2454,1547,57,6155,0,True,False,[],1
587332716473016321,Sun Apr 12 19:13:26 +0000 2015,yanik beck on pinterest,1616997456,476,1235,0,21533,0,True,False,[],1
3663220324,Mon Aug 31 10:28:53 +0000 2009,how to get rid of your headache before it starts,60868031,1768,532,3,5720,0,True,False,[],1
3651345499,Sun Aug 30 20:28:03 +0000 2009,dr scholls back pain relief orthotics mens sizes pair,60868031,1768,532,3,5720,0,True,False,[],1
819380089003606017,Thu Jan 12 03:06:51 +0000 2017,dylann roof is the first person sentenced to death for a federal hate crime obama leaving office like,1497350173,640,445,24297,52892,2193,True,True,[],0
813591053735432192,Tue Dec 27 03:43:17 +0000 2016,on the reverse and he tosses it to for the touchdown just amazing,1497350173,640,445,24297,52892,5451,True,True,['#DETvsDAL'],0
810781726964260864,Mon Dec 19 09:40:01 +0000 2016,stop making great songs disney its tiring to play them on repeat hundreds of times,490044008,1849,561,8229,86352,7,False,False,[],0
657843293410062336,Sat Oct 24 08:57:17 +0000 2015,i cannot either weary face and all this drama unamused face unamused face,3045320288,1505,2082,6920,13251,0,False,True,[],1
811973266210320384,Thu Dec 22 16:34:47 +0000 2016,at least i still have a reflection yours cannot even be seen in the dark boo,490044008,1849,561,8229,86352,0,False,True,[],0
813934174830809088,Wed Dec 28 02:26:44 +0000 2016,the love triangle is unlike anything on tv because its plot never relies on the ridiculous woman versus against woman trope it,3249600438,235,185,24407,22302,29,False,True,[],0
643907686346719232,Tue Sep 15 22:02:10 +0000 2015,the gentle art of trying something amp sucking at it via zenhabits,39248633,2454,1547,57,6155,1,True,False,[],1
815115688037650432,Sat Dec 31 08:41:38 +0000 2016,you were amazing tonight in hollywood such an incredible night,171999132,252,2119,704,1428,0,True,True,['#chasershots'],0
815940732863156224,Mon Jan 02 15:20:04 +0000 2017,blackhead removal tools skincare,1458225506,1197,701,1156,61856,0,True,False,[],0
810874136184532993,Mon Dec 19 15:47:14 +0000 2016,well i did eat scoops of ice cream hours ago loudly crying face,490044008,1849,561,8229,86352,0,False,True,[],0
660062413417529346,Fri Oct 30 11:55:17 +0000 2015,mental health treatment in the er,3346224328,189,169,698,3694,0,True,False,['#mentalillness'],1
816779215953625094,Wed Jan 04 22:51:54 +0000 2017,together again yong backtomanila,763182466098233344,3088,299,7979,19472,7,False,True,[],0
816196325691822080,Tue Jan 03 08:15:42 +0000 2017,they are like bellamyclarke,3249600438,235,185,24407,22302,0,True,True,[],0
526961934764367874,Tue Oct 28 05:01:30 +0000 2014,great day mannn,1052121847,177,687,3066,8133,0,False,False,[],1
589718943885045760,Sun Apr 19 09:15:27 +0000 2015,depression is not the same as being sad giles fraser new statesman depression treatments,1616997456,476,1235,0,21533,0,True,False,[],1
814724770486882305,Fri Dec 30 06:48:16 +0000 2016,i had an unforgettably good first time in new zealand i have decided i will be moving here in the next years and brin,324294391,59,183,2456,6180,12074,False,True,[],0
817008619665424384,Thu Jan 05 14:03:28 +0000 2017,you cannot force anyone to love you wearepayting foryong,763182466098233344,3088,299,7979,19472,9,False,False,[],0
810258372280909824,Sat Dec 17 23:00:24 +0000 2016,oh my god i almost ed myself i hate that,3249600438,235,185,24407,22302,0,False,False,[],0
655454641178681344,Sat Oct 17 18:45:38 +0000 2015,do you know anyone women who have experienced postpartum,3346224328,189,169,698,3694,0,False,False,['#depression'],1
677718197525704704,Fri Dec 18 05:13:04 +0000 2015,that was the plan actually,20118423,288,988,280,6694,0,False,True,[],1
3643459365,Sun Aug 30 11:03:28 +0000 2009,could daily exercise help prevent migraines,60868031,1768,532,3,5720,0,True,False,[],1
819395362133835776,Thu Jan 12 04:07:32 +0000 2017,stults report our problems are mostly behind us what we have to do now is fight the solutions,1169875706,442,230,7,1063601,0,False,False,[],0
817292731265536000,Fri Jan 06 08:52:26 +0000 2017,tweet and retweet gopayt dreamteamyong,763182466098233344,3088,299,7979,19472,6,False,False,[],0
660686479593766912,Sun Nov 01 05:15:06 +0000 2015,kids and screen electronics,3346224328,189,169,698,3694,0,True,False,['#Addiction'],1
814692675756691456,Fri Dec 30 04:40:44 +0000 2016,kal ho na ho straight up,1497350173,640,445,24297,52892,0,False,True,[],0
637181954975252480,Fri Aug 28 08:36:30 +0000 2015,in bampq looking at internal doors fun times winking face,1013187241,84,211,251,837,0,False,False,[],1
550457849474998272,Thu Jan 01 01:05:52 +0000 2015,i am pretty sure i will be able to achieve all of them,2285922931,43,59,4301,12309,0,False,False,[],1
576461446294405120,Fri Mar 13 19:14:53 +0000 2015,thanks for coming on it was great to speak to you will be in touch next week winking face,1629737760,2377,738,3189,5624,1,False,True,"['#Squirrel', '#autism24']",1
626932069688573952,Fri Jul 31 01:47:07 +0000 2015,ignoring someone is a very evil and manipulative thing to do,49548465,677,1644,8375,12913,0,False,False,[],1
817700827003572225,Sat Jan 07 11:54:03 +0000 2017,last song you listened,763182466098233344,3088,299,7979,19472,6,False,False,['#YONGKISSReturnOnPbb'],0
813398792045088769,Mon Dec 26 14:59:18 +0000 2016,i have more shame only pensive face,894149342,44,69,2228,5923,0,False,True,[],0
809975922606473216,Sat Dec 17 04:18:03 +0000 2016,we cannot date if you do not like pikachu,490044008,1849,561,8229,86352,1,False,False,[],0
517346685153206272,Wed Oct 01 16:13:56 +0000 2014,give me back that kind of ache the pain that no medicine can relieve the hurt i get in my stomach from laughing so hard,1015648590,119,109,757,1300,8,False,True,[],1
590518983440367616,Tue Apr 21 14:14:31 +0000 2015,talk business usethesesuggestionstolearnhowtotreatyourdepression,1616997456,476,1235,0,21533,0,True,False,[],1
816657454868021252,Wed Jan 04 14:48:04 +0000 2017,tell that to the kids yang meroyan even my lecturer who made said matric questions said they were easyer,490044008,1849,561,8229,86352,0,False,True,[],0
591467814336073730,Fri Apr 24 05:04:50 +0000 2015,treatment advice plus helpful tips for individuals livin bloggy,1616997456,475,1235,0,21533,0,True,False,[],1
816929684223131648,Thu Jan 05 08:49:49 +0000 2017,the world and she deserves the world,3249600438,235,185,24407,22302,1,False,True,[],0
819092451423961089,Wed Jan 11 08:03:53 +0000 2017,ok so now i need pencils a photoshop play station post script amp virtual reality nintendo switch new tv because current one broke a lightsaber a sugar parent to fund all this,490044008,1849,561,8229,86352,2,False,False,[],0
813215103570964480,Mon Dec 26 02:49:24 +0000 2016,pakej haji k basically snags you the easier route into do everything for your information,490044008,1849,561,8229,86352,0,False,False,[],0
599387868595814400,Sat May 16 01:36:18 +0000 2015,my beautiful girl kiss mark red heart,1306425758,734,1899,154,5929,0,True,False,[],1
812320326587514880,Fri Dec 23 15:33:52 +0000 2016,trust me when i tell you this i have been yours since the first day we met,490044008,1849,561,8229,86352,0,False,True,[],0
286879274860949504,Thu Jan 03 16:58:43 +0000 2013,lunch is my favorite part of school,454311273,399,615,194,3289,0,False,True,[],1
809147492931661824,Wed Dec 14 21:26:10 +0000 2016,at the end of the day goddammit i am killing this shit tired face,1497350173,640,445,24297,52892,0,False,True,[],0
655102544780267520,Fri Oct 16 19:26:32 +0000 2015,minutes till the hey everybody video,3045320288,1505,2082,6920,13251,26626,False,True,[],1
587844687983222784,Tue Apr 14 05:07:49 +0000 2015,definitely taking part d,422475242,114,207,232,5224,0,True,True,[],1
529866037773467649,Wed Nov 05 05:21:22 +0000 2014,i am hurting emotionallybut i promise ill be ok,1052121847,177,687,3066,8133,0,False,False,[],1
811979463890083840,Thu Dec 22 16:59:24 +0000 2016,i really need to get out of the comforts of my warm bed and go last minute xmas shopping pensive face,894149342,44,69,2228,5923,0,False,False,[],0
816970744706039808,Thu Jan 05 11:32:58 +0000 2017,love you more bhe wearepayting foryong,763182466098233344,3088,299,7979,19472,5,False,True,[],0
810633053219487744,Sun Dec 18 23:49:15 +0000 2016,another sweet dish this time from smart to olynyk who finishes the reverse layin at the end of q,1497350173,640,445,24297,52892,81,True,True,[],0
817882025311039488,Sat Jan 07 23:54:05 +0000 2017,who is country are you favoring in this mess sounds like putins russia russia,145626605,126,621,22,2111,0,True,True,[],0
819153732692832256,Wed Jan 11 12:07:23 +0000 2017,wrong spelling is wrong yong ourfourthluckysun,763182466098233344,3088,299,7979,19472,7,False,True,[],0
658517779155316736,Mon Oct 26 05:37:27 +0000 2015,why do i like this fucking band,3045320288,1505,2082,6920,13251,0,False,False,[],1
526238054558998528,Sun Oct 26 05:05:03 +0000 2014,for what its worth i hope you enjoyed the show cuz if you back here only takin pictures you gon have to take your ass home,1052121847,177,687,3066,8133,0,False,False,[],1
811319224782168064,Tue Dec 20 21:15:51 +0000 2016,you and putin,145626605,126,621,22,2111,0,True,True,[],0
671320743427383297,Mon Nov 30 13:31:52 +0000 2015,oh and the fact that cappuccinos in vienna seem to be served with copious amounts of cream,47622202,1324,2361,3692,5129,0,False,False,[],1
601403066600935426,Thu May 21 15:03:59 +0000 2015,i salute her,236851154,230,533,2683,5475,0,True,False,['#DejaVu'],1
819334654260080640,Thu Jan 12 00:06:18 +0000 2017,borens laws when in charge ponder when in trouble delegate when in doubt mumble,1169875706,442,230,7,1063601,0,False,False,[],0
282159039306145794,Fri Dec 21 16:22:11 +0000 2012,jokes on you guys it is december st and we all actually died if you think you are alive it is just an illusion,454311273,399,615,194,3289,1,False,False,[],1
818432415542542336,Mon Jan 09 12:21:08 +0000 2017,colorado fortcollins comfortinnhotels commanding officer corrections officer company counter offer,1458225506,1197,701,1156,61856,0,True,False,[],0
814818528406536193,Fri Dec 30 13:00:50 +0000 2016,how many calories are there in asam pedas i have been eating asam pedas for dinner for days straight now,490044008,1849,561,8229,86352,1,False,False,[],0
528051198772150272,Fri Oct 31 05:09:51 +0000 2014,ayo first time i visit jackson i am tryna add at least to the repetoire feel me bruh,1052121847,177,687,3066,8133,0,False,True,[],1
677187643390709760,Wed Dec 16 18:04:50 +0000 2015,my boss was like eh i did not see it as offensive but you kind of need to watch your tone sometimes,20118423,288,988,280,6694,0,False,False,[],1
817324914780884992,Fri Jan 06 11:00:19 +0000 2017,what makes you happy gopayt dreamteamyong,763182466098233344,3088,299,7979,19472,7,False,False,[],0
812356843460706304,Fri Dec 23 17:58:58 +0000 2016,peace is my stage name peace off,490044008,1849,561,8229,86352,0,False,True,[],0
812500673799409664,Sat Dec 24 03:30:30 +0000 2016,alrighty,490044008,1849,561,8229,86352,0,False,True,[],0
814729524449460225,Fri Dec 30 07:07:10 +0000 2016,i should hit mike frew up to suss my banking graft,324294391,59,183,2456,6180,0,False,False,[],0
657358500490702848,Fri Oct 23 00:50:54 +0000 2015,fans today we lost beloved luke is a penguin luke screams from la stop saying i am dead fans sometimes we can sti,3045320288,1505,2082,6920,13251,1536,False,True,[],1
818757721176608768,Tue Jan 10 09:53:47 +0000 2017,ibig pa more more painful tuesyong tilltheend,763182466098233344,3088,299,7979,19472,4,False,True,[],0
813524253496737792,Mon Dec 26 23:17:51 +0000 2016,you are so dumb and a badly informed you grinch,145626605,126,621,22,2111,0,False,True,[],0
650792785356943360,Sun Oct 04 22:01:05 +0000 2015,subtle ways to protect client confidentiality,39248633,2454,1547,57,6155,0,True,False,[],1
818458441328930816,Mon Jan 09 14:04:33 +0000 2017,comes to shopping so i went to this one computer shop and asked about the price ok ringgit set,490044008,1849,561,8229,86352,0,False,False,[],0
818787666678296576,Tue Jan 10 11:52:46 +0000 2017,the strongest blades are forged with ones own blood and virginity,490044008,1849,561,8229,86352,0,False,True,[],0
812148992934952962,Fri Dec 23 04:13:03 +0000 2016,bruce grossman md,1458225506,1197,701,1156,61856,0,True,False,[],0
816961674292973570,Thu Jan 05 10:56:56 +0000 2017,wearepayting foryong,763182466098233344,3088,299,7979,19472,15,False,True,[],0
812128656738963456,Fri Dec 23 02:52:15 +0000 2016,sharon lynn is now following me on twitter thank you sharon lynn say hello anytime i am,1458225506,1197,701,1156,61856,0,True,False,[],0
716713715815419905,Sun Apr 03 19:47:20 +0000 2016,dallas da susan hawk at town hall meeting i have a personal struggle with mental illness as i was diagnosed with depression,325328455,3185,1447,1250,5186,2,False,False,[],1
549425174475714561,Mon Dec 29 04:42:24 +0000 2014,ok is steam kill for you too,2285922931,43,59,4301,12309,0,False,True,[],1
811098514218512384,Tue Dec 20 06:38:49 +0000 2016,to be honest can one of you all steal me,3249600438,235,185,24407,22302,1,False,True,[],0
552241801382625280,Mon Jan 05 23:14:40 +0000 2015,who is your waifu mako,2285922931,43,59,4301,12309,0,True,False,[],1
811411490548883456,Wed Dec 21 03:22:29 +0000 2016,amazing have a wonderful holidays and be well,3249600438,235,185,24407,22302,626,True,True,[],0
634133567627509760,Wed Aug 19 22:43:18 +0000 2015,need to sleep but it is been an exciting day and i am still buzzed beaming face with smiling eyes house with garden,1013187241,84,211,251,837,0,False,False,[],1
709002861896736769,Sun Mar 13 13:07:09 +0000 2016,guys i know we are all going to get cranky about losing that hour soon but just remember sunlight,14724376,350,207,8276,22207,0,True,False,[],1
810190090542530560,Sat Dec 17 18:29:04 +0000 2016,eagle garage doors,1458225506,1197,701,1156,61856,0,True,False,[],0
591349903156191232,Thu Apr 23 21:16:18 +0000 2015,ways to battle depression quickly and effectively article teller,1616997456,475,1235,0,21533,0,True,False,[],1
660215979889291265,Fri Oct 30 22:05:30 +0000 2015,can we really help to make homework less for,3346224328,189,169,698,3694,0,True,False,"['#stressful', '#children']",1
811824806349996032,Thu Dec 22 06:44:51 +0000 2016,shit i feel that,1497350173,640,445,24297,52892,0,False,True,[],0
817292341065220097,Fri Jan 06 08:50:53 +0000 2017,follow instructions guyz para happy tayo gopayt dreamteamyong,763182466098233344,3088,299,7979,19472,8,False,False,[],0
813392377175949312,Mon Dec 26 14:33:49 +0000 2016,it is a salamance kid not a dragonair fight me,490044008,1849,561,8229,86352,5,True,False,[],0
812554367567949824,Sat Dec 24 07:03:52 +0000 2016,my friend was pregnant when an arab tried to overtake her if i am not mistaken and ran over her motorcycle she fell tumpah darah,490044008,1849,561,8229,86352,0,False,False,[],0
810370526162092032,Sun Dec 18 06:26:04 +0000 2016,wait who is this i do not knwo,3249600438,235,185,24407,22302,0,False,True,[],0
657849015531257856,Sat Oct 24 09:20:02 +0000 2015,stop giving so many fucks about what other people do their shit is their shit and your shit is your shit do not touch my s,3045320288,1505,2082,6920,13251,104911,False,True,[],1
817559690095816705,Sat Jan 07 02:33:14 +0000 2017,swish and flick,1497350173,640,445,24297,52892,0,False,False,[],0
819319980684640257,Wed Jan 11 23:08:00 +0000 2017,forever crying face,1497350173,640,445,24297,52892,17491,True,True,[],0
660505417668296704,Sat Oct 31 17:15:37 +0000 2015,tips on how to overcome,3346224328,189,169,698,3694,0,True,False,['#depression'],1
815154129760681986,Sat Dec 31 11:14:24 +0000 2016,my friend said star wars rogue one was boring oh my god new years resolution new friends,490044008,1849,561,8229,86352,12,False,False,[],0
677984992492818432,Fri Dec 18 22:53:13 +0000 2015,there are tears his legs look lovely,20118423,288,988,280,6694,0,True,False,[],1
812756254049366016,Sat Dec 24 20:26:05 +0000 2016,poor dudes number is not even saved i am dead,1497350173,640,445,24297,52892,2379,True,True,[],0
819379431508680704,Thu Jan 12 03:04:14 +0000 2017,i want some wings,18831261,884,2389,8466,57269,0,False,False,[],0
809965541041410049,Sat Dec 17 03:36:48 +0000 2016,nice floating clothes,490044008,1849,561,8229,86352,1,False,True,[],0
816472398811701248,Wed Jan 04 02:32:43 +0000 2017,pbe preview warring kingdoms garen splash art,727820220291645442,123,145,1068,23801,387,True,True,[],0
641748546945847296,Wed Sep 09 23:02:31 +0000 2015,cut your hair,343501537,1383,1029,32804,14827,0,False,True,[],1
287022933703004160,Fri Jan 04 02:29:34 +0000 2013,whenever i am in a good mood i think that i do not deserve it amp cut some more lt,1058067937,43,30,14,198,0,False,False,[],1
678802507091570688,Mon Dec 21 05:01:43 +0000 2015,naw really,20118423,288,988,280,6694,0,False,True,[],1
811607042930655232,Wed Dec 21 16:19:32 +0000 2016,ryan foland is now following me on twitter thank you ryan foland say hello anytime i am,1458225506,1197,701,1156,61856,0,True,False,[],0
812773627984805888,Sat Dec 24 21:35:08 +0000 2016,shut up,18831261,884,2389,8466,57269,0,False,True,[],0
811214195165458432,Tue Dec 20 14:18:30 +0000 2016,beautiful okare you dnt eat kentucky fried chicken,548972753,53,496,22,153,0,True,False,[],0
650851113609113600,Mon Oct 05 01:52:52 +0000 2015,just got the most unexpected call a few minutes ago i am happy to hear you are doing so well its like things,28727726,629,1975,365,11113,0,True,False,[],1
812845298347294720,Sun Dec 25 02:19:55 +0000 2016,by zayn and taylor,2780518314,11,13,573,1819,0,False,True,"['#MostRequestedLive', '#IDontWannaLiveForever']",0
810353322817449984,Sun Dec 18 05:17:42 +0000 2016,oh my god tomorrow we plot,3249600438,235,185,24407,22302,0,False,True,[],0
817679820305727488,Sat Jan 07 10:30:35 +0000 2017,oklahoma city local moving company,1458225506,1197,701,1156,61856,0,True,False,[],0
527516492288770051,Wed Oct 29 17:45:07 +0000 2014,got to love them and hate them,1052121847,177,687,3066,8133,0,False,False,[],1
818619990429597698,Tue Jan 10 00:46:29 +0000 2017,hey just because you say something times does not mean it is now the truth,18831261,884,2389,8466,57269,0,True,True,[],0
810258148623863812,Sat Dec 17 22:59:31 +0000 2016,hey lisa thanks for the follow,1458225506,1197,701,1156,61856,0,False,False,[],0
809386114561675265,Thu Dec 15 13:14:22 +0000 2016,gt everyone is dancing furiously,762433972273950725,20,0,0,2143,0,False,False,[],0
660552488454492160,Sat Oct 31 20:22:40 +0000 2015,new broken scene atlanta,3045320288,1505,2082,6920,13251,27133,False,True,[],1
618205653874659328,Mon Jul 06 23:51:28 +0000 2015,raise awareness for cancer survivors day amp share our resources w family amp friends,49548465,677,1644,8375,12913,14,True,True,['#NCSD2015'],1
815059751038029824,Sat Dec 31 04:59:22 +0000 2016,is it starting to break up glowing words for putin glowing words from putin many mainstream republicans,145626605,126,621,22,2111,0,True,True,[],0
576990400453300224,Sun Mar 15 06:16:46 +0000 2015,i love,3015971504,914,489,8717,3359,0,False,False,"['#1D', '#OneDirection', '#1Direction']",1
581367481517940736,Fri Mar 27 08:09:43 +0000 2015,much respect to you mate i was diagnosed with depression last year still do not know how or why charity work means i am winning winking face,1629737760,2377,738,3189,5624,0,False,True,[],1
598082790731591680,Tue May 12 11:10:23 +0000 2015,there are some great things to come from technology i am worried it is making our lives pass right by us though,1306425758,734,1899,154,5929,34686,False,True,[],1
809298414857060352,Thu Dec 15 07:25:52 +0000 2016,it is just a stressful time of year guys happy holidays,3249600438,235,185,24407,22302,1218,True,True,[],0
812706284302581760,Sat Dec 24 17:07:32 +0000 2016,a semi decent answer happy holidays now leave dylan and all those overworked crew members alone,3249600438,235,185,24407,22302,0,False,False,[],0
600112115043553281,Mon May 18 01:34:12 +0000 2015,i would like to be the ham in that man sandwich all of us right now,1306425758,734,1899,154,5929,174,True,True,['#BBMAs'],1
657839349749321728,Sat Oct 24 08:41:37 +0000 2015,you might not like her but that does not mean that you can send her death threats or bodyfatslut shame herits low from you and,3045320288,1505,2082,6920,13251,223,False,True,[],1
550827304818339841,Fri Jan 02 01:33:58 +0000 2015,low self esteem runs deep,2285922931,43,59,4301,12309,0,False,True,[],1
818051172208504832,Sun Jan 08 11:06:12 +0000 2017,useranadrol,1458225506,1197,701,1156,61856,0,True,False,[],0
818434382025396225,Mon Jan 09 12:28:57 +0000 2017,you remind me of paradise gopaytwin yong,763182466098233344,3088,299,7979,19472,17,False,False,[],0
521843453815435265,Tue Oct 14 02:02:29 +0000 2014,got plenty of acquaintances that i do not even need my bros are my bros that is fam but no one really fwmyet i am perfectly fine with that,1052121847,177,687,3066,8133,0,False,False,[],1
677668039228268545,Fri Dec 18 01:53:45 +0000 2015,aw damn i always miss the fun stuff,20118423,288,988,280,6694,0,False,True,[],1
816559036879556608,Wed Jan 04 08:16:59 +0000 2017,my darling son and my chloe shirt came in today and i went out with my commanding officer corrections officer company counter offer workers to a really good diner so tonight was nice,3249600438,235,185,24407,22302,0,False,False,[],0
576989637974994944,Sun Mar 15 06:13:44 +0000 2015,i want a save our souls fan to follow me like it happens if i say anything about d,3015971504,914,489,8717,3359,0,False,True,[],1
810796238698381312,Mon Dec 19 10:37:41 +0000 2016,why do fake dating aus get me so good,3249600438,235,185,24407,22302,0,False,False,[],0
818022141631299584,Sun Jan 08 09:10:51 +0000 2017,sometimes i care too much shaking my head,1497350173,640,445,24297,52892,0,False,False,[],0
645415450399145984,Sun Sep 20 01:53:29 +0000 2015,jams so hard to save our souls in the car,468753088,434,459,17720,6529,0,False,False,['#thingsthe5sosFamdoes'],1
665018476759810048,Fri Nov 13 04:08:54 +0000 2015,let me give you a boosie fade,377696171,1035,306,19320,32925,0,False,True,[],1
816759786263953409,Wed Jan 04 21:34:42 +0000 2017,moves video out now directed by,1497350173,640,445,24297,52892,1475,True,True,['#IDecided'],0
419996350340542464,Mon Jan 06 00:58:27 +0000 2014,i love talking to my bestie we will start a conversation on one topic and be on a completely different one two minutes later,632291359,68,399,243,1480,0,False,False,[],1
812790290729881600,Sat Dec 24 22:41:20 +0000 2016,when you express you are feelings to someone and it did not go as planned,1497350173,640,445,24297,52892,2404,True,True,[],0
817096528082792448,Thu Jan 05 19:52:47 +0000 2017,i have not taken it yet she is having some personal problems and i asked her if she was going in and she said no so like i am,3249600438,235,185,24407,22302,0,False,True,[],0
660749709883998208,Sun Nov 01 09:26:21 +0000 2015,i love this purple heart,3045320288,1505,2082,6920,13251,1391,True,True,[],1
652298806697009152,Fri Oct 09 01:45:29 +0000 2015,what things can you do to raise a competent,3346224328,189,169,698,3694,0,True,False,['#child'],1
817095781781938176,Thu Jan 05 19:49:49 +0000 2017,if i take my friends shift today i will start a day streak until my next break and i do not want to do it but i need the money god why,3249600438,235,185,24407,22302,0,False,False,[],0
814217502142107648,Wed Dec 28 21:12:34 +0000 2016,trump taking credit for the result of years of work by president obama fighting the deplorably the,145626605,126,621,22,2111,0,True,True,[],0
816170968464773120,Tue Jan 03 06:34:57 +0000 2017,global education academy,1458225506,1197,701,1156,61856,0,True,False,[],0
810348809569988608,Sun Dec 18 04:59:46 +0000 2016,ok so there was this one time we were having breakfast outside lah time orang ramai,490044008,1849,561,8229,86352,4,False,False,[],0
664142640087191552,Tue Nov 10 18:08:39 +0000 2015,i block every random account that follows me as if they are someone suspect tryna creep eyes,377696171,1035,306,19320,32925,0,False,False,[],1
